label,age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,net_type,task_id,adv_id,creat_type_cd,adv_prim_id,inter_type_cd,slot_id,site_id,spread_app_id,hispace_app_tags,app_second_class,app_score,pt_d,u_newsCatInterestsST,u_refreshTimes,u_feedLifeCycle
1,6,4,33,319,3,27,2,11,310,1171,7,23090,17895,8,1592,5,28,1,257,49,17,10.0,202206080903,0,9,17
1,6,4,33,319,3,27,2,11,137,1656,7,19162,17832,8,1220,4,38,1,280,49,17,10.0,202206060918,0,4,17
1,7,2,41,259,2,33,4,34,246,2032,6,28994,14263,5,1236,3,28,1,213,18,23,0.0,202206090355,0,8,17
1,5,3,18,368,2,32,6,32,187,2401,7,31941,21695,8,1036,4,64,1,312,43,18,10.0,202206051213,1,0,12
1,5,2,27,162,5,30,3,13,351,2117,7,27955,23283,8,1518,4,22,1,114,43,18,10.0,202206070822,0,0,11
1,5,2,45,398,2,11,8,29,213,1603,4,11584,19697,10,1301,5,62,1,162,47,14,10.0,202206041052,0,4,17
1,5,2,20,249,2,30,3,28,278,1082,7,35422,13904,8,1537,4,13,1,197,46,15,10.0,202206031156,0,9,17
1,7,2,46,354,2,30,3,13,272,1101,7,13546,11426,3,1482,4,50,1,257,49,17,10.0,202206071148,0,4,17
1,6,4,33,319,3,27,2,11,344,2117,7,22777,19705,8,1858,5,50,1,190,47,14,10.0,202206031031,0,4,17
1,2,2,26,158,2,32,6,20,229,2519,7,10653,13957,8,1036,4,28,1,312,43,18,10.0,202206090920,0,2,11
1,8,2,19,151,4,16,5,28,240,2231,7,20367,12113,8,1272,5,47,1,162,47,14,10.0,202206050856,0,0,16
1,2,2,45,204,2,17,4,30,328,1505,7,10519,20995,8,1669,4,40,1,344,20,13,10.0,202206050916,0,2,11
1,7,2,16,332,2,32,6,32,275,2024,7,16983,18963,8,1005,4,67,1,309,20,13,10.0,202206050911,0,9,17
1,7,2,19,335,2,30,3,35,113,1983,7,29996,18524,8,1518,4,13,1,114,43,18,10.0,202206071124,1,0,11
1,3,2,46,354,2,17,4,30,287,2401,7,36344,19738,8,1535,4,47,1,168,43,18,10.0,202206090326,1,0,15
1,6,4,33,319,3,27,2,11,346,2032,7,26714,15392,8,1008,5,17,1,190,47,14,10.0,202206041004,0,9,17
1,5,2,45,419,2,15,6,20,257,1524,7,34328,21424,8,1830,5,28,1,162,47,14,10.0,202206061042,0,7,17
1,5,2,16,352,2,23,6,28,356,2117,7,35422,12785,8,1537,4,21,1,197,46,15,10.0,202206080900,0,8,17
1,8,2,29,207,4,34,7,35,233,2117,7,33047,14712,8,1611,4,35,1,372,20,13,10.0,202206030302,0,0,10
1,2,2,17,184,4,30,3,35,123,2397,7,20464,16715,8,1041,5,59,1,246,47,14,10.0,202206050901,0,8,17
1,6,4,33,319,3,27,2,11,193,1332,7,28290,13224,8,1036,4,22,1,312,43,18,10.0,202206031012,0,5,17
1,5,3,45,339,2,21,4,16,349,1284,6,19448,11109,5,1556,3,28,1,357,19,18,10.0,202206081239,0,8,17
1,7,2,24,431,5,31,3,21,210,2177,4,18622,20993,8,1830,5,50,1,162,47,14,10.0,202206090354,0,9,17
1,3,4,46,357,2,16,5,35,191,1123,7,19502,19904,8,1098,4,54,1,206,12,29,10.0,202206040603,0,4,17
1,5,2,23,160,2,30,3,35,319,2117,7,16359,11841,8,1126,4,50,1,305,48,29,10.0,202206040424,1,0,15
1,2,2,20,372,5,30,3,13,272,2485,7,17975,20507,8,1533,5,65,1,335,44,17,10.0,202206090915,0,5,17
1,7,2,34,278,5,30,3,28,117,1555,7,24234,19591,5,1236,3,32,1,213,18,23,0.0,202206060920,0,9,17
1,9,3,16,120,4,20,6,19,190,2438,7,10073,14447,5,1944,3,38,1,213,18,23,0.0,202206060247,0,0,16
1,6,4,33,319,3,27,2,11,202,2117,4,26689,14611,8,2010,5,54,1,162,47,14,10.0,202206080418,1,0,12
1,7,2,30,113,5,16,5,21,183,2401,7,32480,21468,8,1027,5,54,1,361,43,18,10.0,202206090604,0,5,17
1,6,4,33,319,3,27,2,11,260,1821,7,22100,18060,10,1486,4,16,1,344,20,13,10.0,202206030132,0,0,16
1,6,4,33,319,3,27,2,11,335,1555,7,33968,13470,8,1036,4,59,1,312,43,18,10.0,202206070431,0,8,17
1,2,2,29,285,2,30,3,13,145,2353,7,31800,17846,8,1189,4,59,1,152,49,17,10.0,202206060727,0,7,17
1,5,2,41,112,2,34,7,20,217,2401,7,21812,18340,8,2066,4,64,1,114,43,18,10.0,202206040637,0,2,11
1,5,2,45,361,2,32,6,20,215,2117,7,10445,21954,8,1611,4,35,1,372,20,13,10.0,202206091118,0,5,17
1,7,2,20,170,4,16,5,21,183,2401,7,21422,13254,8,1291,4,54,1,168,43,18,10.0,202206090149,1,0,17
1,5,2,45,371,5,26,7,28,214,1102,7,19487,14922,8,1392,4,12,1,321,43,18,10.0,202206080121,1,0,12
1,8,2,31,366,2,17,4,18,288,1722,6,12115,11678,10,1982,5,30,1,240,12,29,10.0,202206080835,0,0,10
1,2,2,20,328,5,31,3,21,210,2177,7,14277,13852,8,1041,5,59,1,246,47,14,10.0,202206060845,0,9,17
1,7,2,17,215,4,32,6,20,215,2117,7,14543,15304,7,1097,3,34,1,213,18,23,0.0,202206061233,1,0,11
1,7,2,30,113,5,34,7,21,200,2401,7,19876,16936,8,1105,4,35,1,306,27,14,10.0,202206050101,0,6,17
1,2,2,21,424,5,30,3,28,278,2482,7,14584,17683,5,1236,3,13,1,213,18,23,0.0,202206061101,0,9,17
1,5,2,25,123,2,30,3,28,117,1555,4,29566,20838,8,1698,5,22,1,162,47,14,10.0,202206051248,1,8,17
1,3,2,27,162,5,16,5,21,202,2541,7,10625,16766,8,1036,4,38,1,312,43,18,10.0,202206030539,0,3,17
1,5,2,25,345,2,23,6,28,245,2117,7,21812,18340,8,2066,4,60,1,114,43,18,10.0,202206081032,0,0,16
1,5,2,27,162,5,30,3,28,278,2419,7,35422,13904,8,1537,4,13,1,197,46,15,10.0,202206070916,0,0,12
1,8,2,17,254,5,30,3,28,278,2217,7,14277,13852,8,1041,5,17,1,246,47,14,10.0,202206030718,0,9,17
1,6,4,33,319,3,27,2,11,113,2397,7,11212,21673,8,1518,4,22,1,114,43,18,10.0,202206040617,0,0,15
1,6,4,33,319,3,27,2,11,124,2117,4,33553,22020,6,1646,5,46,1,190,47,14,10.0,202206040539,1,0,11
1,2,2,29,389,2,16,5,21,183,1186,7,32037,10420,8,1031,5,38,1,141,14,17,10.0,202206060832,0,2,11
1,5,2,27,162,5,34,7,28,280,1570,7,16086,22365,8,1036,4,38,1,312,43,18,10.0,202206070347,0,9,17
1,2,2,26,275,4,34,7,21,136,2438,7,25304,21662,3,1856,5,65,1,162,47,14,10.0,202206070635,0,4,11
1,3,4,26,353,2,34,7,20,137,1656,6,19502,19904,8,1098,4,38,1,206,12,29,10.0,202206050413,0,0,15
1,9,2,20,328,5,34,7,21,136,1186,6,29811,11570,8,1058,5,15,1,190,47,14,10.0,202206091230,1,0,15
1,5,2,12,305,2,16,5,20,202,1570,7,19847,23021,8,1532,4,38,1,168,43,18,10.0,202206030225,1,0,13
1,6,4,33,319,3,27,2,20,173,1744,7,15801,10620,8,2066,4,62,1,114,43,18,10.0,202206060208,0,0,10
1,2,2,20,321,2,31,3,21,210,1125,4,35368,15525,8,2030,5,22,1,246,47,14,10.0,202206051149,0,4,17
1,7,2,18,186,2,21,4,30,125,1656,6,10975,15378,8,1369,5,65,1,162,47,14,10.0,202206090653,0,9,17
1,8,2,46,219,2,16,5,35,324,2401,4,19876,16936,8,1105,4,35,1,306,27,14,10.0,202206080248,0,5,17
1,3,3,20,399,2,30,3,11,129,1199,7,24372,16598,8,1314,5,50,1,246,47,14,10.0,202206090303,0,5,17
1,3,2,30,113,5,31,3,20,248,2032,6,23595,18423,8,1306,5,13,1,199,49,17,10.0,202206030858,0,4,17
1,8,2,20,246,2,23,6,20,142,1164,7,31706,12646,8,1036,4,67,1,312,43,18,10.0,202206050739,1,0,11
1,3,2,19,240,4,30,3,13,272,1199,7,32059,11306,8,1454,4,50,1,106,39,15,10.0,202206030256,0,3,17
1,7,2,17,215,4,16,5,21,333,1656,7,21664,17156,8,1823,5,58,1,190,47,14,10.0,202206081259,0,9,17
1,8,2,21,434,5,34,7,21,200,1560,7,25537,20093,8,1036,4,38,1,312,43,18,10.0,202206091112,0,4,17
1,3,2,24,431,5,31,3,11,193,1332,4,35264,16799,8,1173,5,50,1,162,47,14,10.0,202206091035,0,7,17
1,7,2,18,228,2,30,3,35,319,2032,6,34455,11917,8,1585,5,13,1,190,47,14,10.0,202206060637,0,6,17
1,2,2,16,185,2,31,3,20,346,2117,7,29790,11103,8,2077,4,59,1,298,49,17,10.0,202206061240,0,9,17
1,3,2,29,285,2,32,6,14,131,2401,7,30157,10974,8,2066,4,40,1,114,43,18,10.0,202206040614,1,0,11
1,5,2,30,113,5,31,3,21,151,1524,7,35250,20294,8,1036,4,17,1,312,43,18,10.0,202206090508,1,0,13
1,2,2,45,256,2,16,5,20,164,1815,7,20534,21956,8,2057,5,35,1,141,14,17,10.0,202206051012,0,0,11
1,8,2,45,371,5,30,3,28,117,1555,7,14584,17683,5,1236,3,50,1,213,18,23,0.0,202206081158,0,4,17
1,8,2,26,329,2,16,5,21,127,2401,7,27425,20970,8,1065,5,54,1,199,49,17,10.0,202206050700,0,9,17
1,2,2,34,393,4,23,6,18,156,2401,3,14908,15604,8,1215,5,35,1,121,47,14,10.0,202206040436,0,6,17
1,6,4,33,319,3,27,2,11,210,1966,7,14584,17683,5,1236,3,13,1,213,18,23,0.0,202206040910,0,9,17
1,8,2,20,328,5,34,7,21,304,2401,7,10526,23106,5,1041,5,35,1,213,18,23,0.0,202206040702,0,7,17
1,5,2,21,200,4,32,6,20,215,2117,7,28184,13943,3,1619,4,54,1,257,49,17,10.0,202206041133,1,2,17
1,6,4,33,319,3,27,2,11,255,1799,7,10519,20995,8,1669,4,67,1,344,20,13,10.0,202206080841,0,4,17
1,5,2,46,181,2,32,6,19,312,2117,7,16086,22365,8,1036,4,40,1,312,43,18,10.0,202206070811,0,0,16
1,8,2,29,285,2,34,7,20,137,2117,4,15447,22804,7,1131,3,26,1,213,18,23,0.0,202206050620,1,0,11
1,6,4,33,319,3,27,2,11,319,2117,3,29852,17986,7,2056,3,59,1,213,18,23,0.0,202206030220,1,5,17
1,7,2,45,256,2,31,3,21,151,2117,4,21183,19347,5,1705,3,22,1,213,18,23,0.0,202206070449,0,9,17
1,7,2,17,272,4,31,3,20,248,1033,7,15763,17537,8,1363,5,17,1,317,39,15,10.0,202206051213,1,7,17
1,5,2,11,436,2,32,6,20,229,1656,7,21812,18340,8,2066,4,28,1,114,43,18,10.0,202206061121,0,0,13
1,7,2,16,310,2,16,5,28,240,2231,7,19418,21535,8,1005,4,35,1,309,20,13,10.0,202206030808,0,0,16
1,7,2,41,106,2,34,7,21,237,1505,7,36344,19738,5,1535,4,53,1,168,43,18,10.0,202206071247,0,0,15
1,8,2,27,162,5,21,4,16,293,2401,3,19937,16301,8,1244,5,62,1,106,39,15,10.0,202206041046,0,9,17
1,7,2,46,354,2,30,3,13,272,1199,7,13950,13528,8,1026,5,59,1,176,26,20,10.0,202206030312,0,0,17
1,8,2,37,173,4,30,3,35,123,2115,7,11508,15916,2,1913,3,17,1,213,18,23,0.0,202206050426,0,4,17
1,6,4,33,319,3,27,2,11,349,1186,7,31930,12906,8,1363,5,28,1,317,39,15,10.0,202206031040,0,8,17
1,3,2,46,364,2,16,5,28,262,2478,7,25537,20093,8,1036,4,54,1,312,43,18,10.0,202206071119,1,0,15
1,2,2,46,354,2,30,3,33,194,2485,7,22097,21323,10,1512,4,16,1,157,49,17,10.0,202206040710,0,6,17
1,5,2,30,113,5,30,3,13,272,1199,7,31798,15056,8,1005,4,50,1,309,20,13,10.0,202206080659,0,8,17
1,3,2,46,247,2,11,8,29,213,1565,7,17020,17973,8,1036,4,17,1,312,43,18,10.0,202206040354,0,3,17
1,6,4,33,319,3,27,2,11,351,2117,7,33257,13886,8,1036,4,50,1,312,43,18,10.0,202206070532,1,2,11
1,3,2,20,328,5,16,5,13,170,2438,7,33475,22439,2,1913,3,38,1,213,18,23,0.0,202206040907,0,9,17
1,7,2,39,429,5,16,5,21,183,2401,7,22280,23294,8,1518,4,54,1,114,43,18,10.0,202206030328,1,0,11
1,7,2,28,213,2,17,4,20,139,1815,7,14143,12063,6,2024,5,46,1,162,47,14,10.0,202206060134,0,9,17
1,8,2,20,224,2,30,3,13,145,2353,3,14584,17683,5,1236,3,22,1,213,18,23,0.0,202206080603,0,9,17
1,8,2,16,110,4,30,3,35,319,2117,7,15068,12948,5,1807,3,50,1,213,18,23,0.0,202206070221,0,2,17
1,7,2,17,283,4,32,6,19,312,2117,7,20013,15230,8,1637,4,42,1,152,49,17,10.0,202206041108,1,0,16
1,5,2,16,212,5,17,4,20,139,1815,7,33257,13886,8,1036,4,21,1,312,43,18,10.0,202206081116,0,3,17
1,5,2,13,428,2,34,7,21,162,1505,7,17467,21916,3,1482,4,54,1,257,49,17,10.0,202206040419,0,2,11
1,3,2,34,278,5,34,7,21,200,1631,7,17125,20124,8,1569,4,38,1,301,47,14,10.0,202206040644,0,4,11
1,7,2,33,319,3,16,5,21,183,2401,4,21913,11491,8,1356,5,54,1,309,20,13,10.0,202206041054,0,4,17
1,6,4,33,319,3,27,2,11,123,2397,7,35792,12285,8,1008,5,22,1,190,47,14,10.0,202206051143,0,5,17
1,8,3,13,271,2,23,6,28,245,2117,7,12461,21372,8,1532,4,55,1,168,43,18,10.0,202206060749,1,7,17
1,3,2,32,108,2,30,3,13,211,2556,6,20464,16715,8,1041,5,17,1,246,47,14,10.0,202206040922,0,6,17
1,8,2,26,275,4,32,6,35,141,1821,6,11568,22138,8,1273,5,38,1,325,26,20,10.0,202206030804,0,0,16
1,3,2,17,254,5,34,7,20,217,2401,7,35422,13904,8,1537,4,54,1,197,46,15,10.0,202206050721,0,0,11
1,4,3,33,319,3,16,5,19,164,2117,7,19784,10587,6,1243,5,46,1,162,47,14,10.0,202206030804,0,0,15
1,3,2,17,283,4,19,6,30,228,1505,7,10188,19529,8,1532,4,40,1,168,43,18,10.0,202206030117,0,3,17
1,7,2,17,283,4,16,5,13,292,1891,3,29852,17986,7,2056,3,54,1,213,18,23,0.0,202206050426,0,8,17
1,3,2,16,185,2,32,6,20,229,2032,7,20964,19878,10,1647,4,16,1,168,43,18,10.0,202206091141,0,7,17
1,2,2,41,135,5,32,6,20,229,2032,7,24299,16558,8,1161,5,17,1,322,41,25,10.0,202206051108,0,4,17
1,3,2,20,372,5,30,3,13,145,2353,7,35025,10023,3,1922,5,22,1,257,49,17,10.0,202206070816,0,9,17
1,5,2,34,218,2,16,5,13,168,2117,7,34099,21104,8,1036,4,54,1,312,43,18,10.0,202206080924,1,0,10
1,2,2,20,328,5,30,3,35,351,2117,4,34455,11917,8,1585,5,22,1,190,47,14,10.0,202206040214,1,0,11
1,6,4,33,319,3,27,2,11,137,2117,4,10463,22701,8,1106,5,54,1,240,12,29,10.0,202206051021,0,4,17
1,2,3,20,282,5,30,3,13,319,2032,7,32551,21221,2,1913,3,13,1,213,18,23,0.0,202206071139,1,9,17
1,5,2,39,429,5,16,5,19,124,1570,7,19369,22285,8,1363,5,38,1,317,39,15,10.0,202206070812,1,0,16
1,7,2,17,215,4,21,4,16,293,2401,7,36211,10553,8,1381,4,62,1,250,49,17,10.0,202206030344,0,8,17
1,2,2,17,215,4,31,3,21,151,2117,4,14584,17683,5,1236,3,50,1,213,18,23,0.0,202206090902,0,0,15
1,8,2,18,297,5,17,4,30,287,2401,7,33257,13886,8,1036,4,40,1,312,43,18,10.0,202206080237,0,0,11
1,5,2,20,328,5,20,6,28,190,1744,7,29566,22907,8,1698,5,44,1,162,47,14,10.0,202206080509,0,0,16
1,7,2,41,106,2,30,3,28,344,2032,7,30157,10974,8,2066,4,13,1,114,43,18,10.0,202206040903,0,6,17
1,7,2,20,372,5,16,5,21,181,2401,3,19876,16936,8,1105,4,35,1,306,27,23,0.0,202206090201,0,7,17
1,5,2,20,282,5,16,5,13,292,1891,3,31220,13060,4,1188,3,53,1,213,18,23,0.0,202206081257,0,6,17
1,6,4,33,319,3,27,2,11,210,2177,7,11212,21673,8,1518,4,22,1,114,43,18,10.0,202206060648,1,0,11
1,5,2,29,285,2,16,5,19,124,2117,7,26857,23274,8,1005,4,57,1,309,20,13,10.0,202206081024,0,0,16
1,7,2,34,278,5,16,5,21,183,2401,7,24372,16598,5,1314,5,53,1,246,47,14,10.0,202206080744,0,8,17
1,6,4,33,319,3,27,2,11,278,2482,6,35034,15393,8,1542,4,17,1,152,49,17,10.0,202206081026,0,0,15
1,3,2,11,415,2,32,6,20,229,1076,7,22100,18060,10,1486,4,16,1,344,20,13,10.0,202206031206,0,0,16
1,8,2,23,238,2,16,5,20,334,2117,7,28511,14399,8,1036,4,43,1,312,43,18,10.0,202206090732,0,2,11
1,5,2,16,212,5,16,5,20,334,2032,6,18257,16563,8,1404,5,38,1,190,47,23,0.0,202206090959,0,8,17
1,8,2,45,371,5,16,5,20,334,2117,7,11911,13930,8,1036,4,54,1,312,43,18,10.0,202206080927,1,5,15
1,2,2,41,299,2,32,6,20,229,2117,7,16739,22703,3,1654,4,34,1,210,31,27,10.0,202206050103,0,2,17
1,7,3,32,179,5,31,3,20,248,2032,7,14584,17683,5,1236,3,13,1,213,18,23,0.0,202206041141,0,4,17
1,3,2,24,431,5,16,5,20,202,2097,7,22614,18007,5,1913,3,12,1,213,18,23,0.0,202206061114,0,8,17
1,9,2,16,120,4,34,7,19,147,2117,7,21308,15919,9,1982,5,40,1,240,12,29,10.0,202206081210,0,9,17
1,8,2,45,419,2,34,7,21,237,1505,7,17020,17973,8,1036,4,54,1,312,43,18,10.0,202206040313,0,1,10
1,7,2,13,191,4,31,3,21,298,2177,7,21567,10585,8,1314,5,50,1,246,47,14,10.0,202206060547,0,9,17
1,5,2,20,328,5,34,7,21,136,2401,7,20072,13082,8,1220,4,54,1,280,49,17,10.0,202206080645,0,2,11
1,3,2,23,197,2,19,6,30,228,1481,7,32368,23474,8,1611,4,13,1,372,20,13,10.0,202206030147,0,5,17
1,6,4,33,319,3,27,2,11,346,2032,7,25912,22799,8,1306,5,17,1,199,49,17,10.0,202206091240,0,6,17
1,5,2,13,191,4,32,6,20,229,2117,7,32906,13967,8,1230,5,62,1,198,43,18,10.0,202206040426,0,3,17
1,7,2,20,282,5,31,3,21,210,2177,7,14584,17683,5,1236,3,22,1,213,18,23,0.0,202206090814,0,7,17
1,5,2,16,310,2,32,6,20,229,2117,7,23523,16174,8,1037,4,62,1,327,12,29,10.0,202206080905,1,0,11
1,6,4,33,319,3,27,2,11,123,2397,7,14584,17683,5,1236,3,22,1,213,18,23,0.0,202206080218,1,1,11
1,7,2,16,210,2,16,5,20,334,1815,7,18137,22033,7,1131,3,54,1,213,18,23,0.0,202206070817,0,9,17
1,8,2,28,263,4,30,3,11,129,1008,7,13507,22345,8,2035,4,17,1,168,43,18,10.0,202206061112,0,9,17
1,8,2,17,283,4,30,3,21,319,1074,7,29355,22938,4,1236,3,65,1,213,18,23,0.0,202206091208,0,1,17
1,5,2,11,169,2,16,5,20,202,1269,7,32368,23474,8,1611,4,38,1,372,20,13,10.0,202206030431,1,1,17
1,7,2,24,431,5,32,6,20,229,1656,7,32275,20944,8,1535,4,28,1,168,43,18,10.0,202206090810,1,0,15
1,8,2,20,282,5,30,3,13,272,1012,6,19728,22036,8,1909,5,13,1,190,47,14,10.0,202206030717,0,9,17
1,3,2,16,212,5,32,6,29,207,2353,7,30958,10921,8,2011,5,66,1,150,47,14,10.0,202206091058,0,7,17
1,8,2,20,372,5,21,4,12,310,2231,7,35904,11872,8,1363,5,21,1,317,39,15,10.0,202206070205,0,6,17
1,7,2,16,110,4,32,6,19,312,2117,7,10250,10945,8,1220,4,37,1,280,49,17,10.0,202206080801,0,0,16
1,5,2,34,187,2,16,5,28,262,2478,4,26515,16564,8,1597,4,54,1,162,47,14,10.0,202206080458,0,3,17
1,3,4,34,278,5,24,2,23,311,2218,6,33660,18261,3,2072,5,17,1,310,49,17,10.0,202206091247,0,0,15
1,2,2,21,370,2,16,5,21,183,2438,6,11393,10818,3,1633,5,12,1,162,47,14,10.0,202206040433,0,9,17
1,7,2,20,296,4,11,8,36,299,2117,7,33257,13886,8,1036,4,34,1,312,43,18,10.0,202206060644,0,9,17
1,7,2,17,373,4,32,6,20,161,1555,7,36061,19235,8,2035,4,47,1,168,43,18,10.0,202206090901,0,0,16
1,7,2,16,120,4,21,4,12,310,2231,7,25104,20062,8,1753,5,21,1,325,26,20,10.0,202206040930,0,0,11
1,8,2,45,361,2,16,5,21,183,2401,4,16280,11237,8,1091,4,54,1,263,46,15,10.0,202206060540,0,7,17
1,3,2,41,106,2,34,7,21,339,2501,7,21812,18340,8,2066,4,17,1,114,43,18,10.0,202206081206,0,0,11
1,5,2,24,431,5,16,5,20,334,2117,7,11652,12863,8,1858,5,54,1,190,47,14,10.0,202206090123,0,4,17
1,6,4,33,319,3,27,2,11,293,2469,6,26952,13417,8,1306,5,28,1,199,49,17,10.0,202206090952,0,9,17
1,6,4,33,319,3,27,2,11,117,1839,7,30492,16454,8,1585,5,13,1,190,47,14,10.0,202206050554,0,6,17
1,2,2,20,163,4,31,3,20,248,2117,7,15603,16509,8,1535,4,22,1,168,43,18,10.0,202206040810,0,1,15
1,2,2,34,378,2,32,6,20,229,2289,7,29279,20571,8,2011,5,58,1,150,47,14,10.0,202206080617,0,0,11
1,5,2,18,368,2,30,3,20,278,2419,7,32285,23435,3,1619,4,17,1,257,49,17,10.0,202206040125,0,2,11
1,5,2,19,131,2,34,7,20,314,2117,7,23523,16174,8,1037,4,54,1,327,12,29,10.0,202206050711,1,2,13
1,5,2,26,172,2,32,6,20,222,1555,7,13312,13848,8,1230,5,47,1,198,43,18,10.0,202206080500,0,0,16
1,8,2,18,365,2,19,6,30,228,1505,7,11314,14729,10,1982,5,54,1,240,12,29,10.0,202206040628,0,4,17
1,8,2,20,372,5,16,5,20,220,2231,7,34485,11993,8,1090,5,52,1,190,47,14,10.0,202206081013,0,2,15
1,3,2,17,254,5,19,6,30,228,1505,7,12719,22648,8,1169,4,40,1,321,43,18,10.0,202206051017,1,0,11
1,5,2,13,225,2,26,7,28,354,1107,7,35422,12785,8,1537,4,12,1,197,46,15,10.0,202206090522,0,0,15
1,2,2,25,345,2,21,4,16,293,1186,6,16246,17956,8,1098,4,17,1,206,12,23,0.0,202206090448,1,4,17
1,3,4,34,344,2,34,7,20,217,1519,7,19487,14922,8,1392,4,13,1,321,43,18,10.0,202206060522,0,8,17
1,8,2,11,156,4,33,4,28,246,2032,6,32213,15912,8,1173,5,28,1,162,47,14,10.0,202206070716,0,9,17
1,6,4,33,319,3,27,2,11,349,2401,3,20740,21339,7,1484,3,34,1,213,18,23,0.0,202206030924,0,7,17
1,3,3,41,106,2,30,3,28,263,1033,6,14584,17683,5,1236,3,17,1,213,18,23,0.0,202206070818,0,9,17
1,8,2,14,244,2,16,5,21,183,2401,7,29996,18524,8,1518,4,54,1,114,43,18,10.0,202206070920,0,0,10
1,6,4,33,319,3,27,2,11,327,2117,7,25016,21298,8,1161,5,54,1,322,41,25,10.0,202206041000,0,6,17
1,6,4,33,319,3,27,2,11,248,2117,7,28430,15863,8,2006,5,50,1,350,39,23,0.0,202206061013,0,9,17
1,5,2,39,429,5,16,5,20,124,2117,4,24498,22576,3,1690,5,40,1,213,18,23,0.0,202206070923,0,0,17
1,3,4,18,157,2,32,6,20,229,2117,7,35422,12785,8,1537,4,26,1,197,46,15,10.0,202206040912,1,0,10
1,8,2,17,254,5,30,3,35,117,1775,7,28768,16717,8,1036,4,17,1,312,43,18,10.0,202206070852,0,2,17
1,2,2,26,275,4,19,6,30,228,2297,7,20481,21412,8,1611,4,13,1,372,20,13,10.0,202206070502,0,8,17
1,6,4,33,319,3,27,2,11,278,2482,7,10990,19593,8,2035,4,13,1,168,43,23,0.0,202206060931,0,8,17
1,3,4,18,297,5,11,8,29,213,1603,7,28768,16717,8,1036,4,62,1,312,43,18,10.0,202206090319,1,0,11
1,3,2,34,216,2,14,6,23,357,2383,7,19380,20396,8,2057,5,17,1,141,14,17,10.0,202206070800,1,4,15
1,3,4,33,319,3,30,3,28,278,1555,4,35141,17250,5,1296,3,22,1,213,18,23,0.0,202206061231,0,7,17
1,9,2,32,179,5,34,7,20,153,1815,7,31706,12646,8,1036,4,54,1,312,43,18,10.0,202206070520,1,0,15
1,6,4,33,319,3,27,2,11,166,1555,7,24976,17378,8,1041,5,36,1,246,47,23,0.0,202206091044,0,0,16
1,7,2,25,250,4,17,4,31,208,1413,7,10519,20995,8,1669,4,12,1,344,20,13,10.0,202206041237,1,0,13
1,3,4,20,372,5,16,5,11,176,2117,4,25439,17019,8,1858,5,40,1,190,47,23,0.0,202206041007,0,7,15
1,5,2,21,424,5,23,6,20,142,1016,7,20072,13082,8,1220,4,28,1,280,49,17,10.0,202206030401,0,3,11
1,3,4,21,220,5,14,6,23,357,1505,7,22763,18925,8,1173,5,57,1,162,47,14,10.0,202206070733,0,9,17
1,8,2,26,158,2,16,5,35,262,1762,7,31706,12646,8,1036,4,54,1,312,43,18,10.0,202206050859,0,2,11
1,5,2,32,422,2,15,6,16,290,1565,7,22548,20159,8,1696,4,28,1,349,45,18,10.0,202206040129,1,0,15
1,7,2,12,125,4,32,6,20,161,1555,7,23049,14976,8,1036,4,40,1,312,43,18,10.0,202206070522,0,0,16
1,3,4,29,207,4,30,3,13,194,2118,6,29095,16547,8,2070,5,17,1,319,38,30,10.0,202206070858,0,0,17
1,7,2,28,263,4,30,3,35,123,1787,6,26554,15093,10,1223,5,16,1,162,47,14,10.0,202206041235,0,5,17
1,7,2,27,162,5,30,3,28,278,1555,7,19427,15432,8,1036,4,31,1,312,43,18,10.0,202206040959,1,2,17
1,3,2,41,359,2,16,5,35,321,1284,7,25329,16565,2,1913,3,38,1,213,18,23,0.0,202206061003,0,9,17
1,3,2,12,125,4,11,8,32,226,2401,7,22280,23294,8,1518,4,62,1,114,43,18,10.0,202206040623,0,0,15
1,5,2,17,254,5,16,5,21,170,2401,3,23714,17765,8,1105,4,35,1,306,27,14,10.0,202206040928,0,0,15
1,7,2,21,424,5,16,5,21,183,1186,7,12856,11894,8,1244,5,38,1,106,39,15,10.0,202206080718,0,9,17
1,5,2,45,308,2,34,7,19,224,2117,4,13589,18772,8,1060,4,40,1,344,20,13,10.0,202206061026,1,0,16
1,5,2,41,106,2,16,5,21,183,2438,6,28401,19804,7,1391,3,30,1,213,18,23,0.0,202206070859,0,4,17
1,4,2,39,429,5,16,5,21,183,1186,7,29098,22445,10,1830,5,16,1,162,47,14,10.0,202206081146,0,1,10
1,7,2,18,297,5,30,3,13,272,2288,7,20072,13082,8,1220,4,17,1,280,49,17,10.0,202206050832,0,0,11
1,8,2,20,167,2,23,6,18,156,2401,4,30529,12610,8,2057,5,62,1,141,14,17,10.0,202206031152,0,4,17
1,3,4,33,319,3,34,7,21,244,2401,7,20464,16715,8,1041,5,54,1,246,47,14,10.0,202206050101,0,7,17
1,5,2,29,127,2,34,7,20,153,1570,7,13457,18650,8,2066,4,12,1,114,43,18,10.0,202206070143,0,0,12
1,7,2,28,294,2,30,3,28,278,2217,6,17732,19853,3,1557,5,17,1,190,47,14,10.0,202206070812,0,7,17
1,7,2,41,412,2,30,3,35,319,1951,7,14584,17683,5,1236,3,17,1,213,18,23,0.0,202206041108,0,7,17
